CustomerID,Name,Age,MonthlyBill,DataUsageGB,ContractMonths,DevicesOwned,Exited,PhoneNumber,EmailAddress,City,State,ZipCode,PlanType,TotalSpent,CustomerSince,LastInteraction
453ac1e1-b47d-419d-bbe8-1d7ca8b3e9f5,Michelle Summers,63,176.79,1.15,36,2,1,001-574-849-4760x729,lynnrogers@example.net,Meganmouth,Idaho,25193,Standard,272.21,2019-12-05,2023-03-29
b0edc030-e3f3-4bd5-9397-e4526fa4ca42,Alyssa Johnson,37,178.05,9.77,36,4,1,762.981.3233x165,jonescharles@example.org,East Michaelview,Maryland,28285,Premium,724.73,2021-10-10,2022-11-30
c769ecb2-c47b-4c84-a3d3-ff912773719d,Joseph Macdonald,50,76.21,5.13,36,3,0,979-229-2095,cvilla@example.net,Edwardsport,Oregon,02568,Standard,298.39,2023-04-20,2023-09-03
0d231ebc-443c-43a9-a35a-027a5a75c064,Luke Williams,73,144.71,2.88,36,3,0,(724)869-0986x93659,diazjared@example.org,East Angelafurt,Nevada,92469,Premium,850.03,2021-08-29,2023-08-14
64de0941-5ee1-4a68-b95b-3dab33c25e29,Leah Cochran,67,66.46,4.22,36,4,1,980.605.9198,vholden@example.net,Williamsport,New York,65589,Premium,990.03,2020-04-27,2022-10-04
6fecb6af-de01-47cc-9dcc-9b1fb9f2dc8f,James Robbins,51,144.67,1.05,12,5,1,864-747-1183x77139,jimmy81@example.com,East Chelseahaven,South Carolina,76785,Premium,708.12,2022-01-14,2022-11-01
3403b27b-542e-4ad5-b856-08ed2c3ef973,Ariel Nunez,19,83.49,2.59,24,2,0,001-545-501-8408x8255,tuckerdaniel@example.com,Lauramouth,North Dakota,25905,Standard,510.44,2020-11-30,2023-05-06
4e2b415b-0ca2-442e-a11f-651e074eee3a,Ashley Meyers,67,42.05,3.11,24,4,1,+1-349-506-5503x43728,stephensonmatthew@example.com,Johnsonview,Oklahoma,67394,Basic,403.56,2021-05-28,2023-02-28
dddfc199-092e-4837-91cc-c9398c510229,Miranda Jones,24,53.22,2.39,12,1,0,001-573-257-5376x6184,tcasey@example.com,Martinezview,New Jersey,64313,Premium,703.72,2019-02-25,2023-08-31
a6161bdb-8c00-4bd4-9c49-3602a88a8f45,Jeremy Olson,64,144.38,3.21,24,5,1,319-933-0244x6746,whitneyjennifer@example.com,Elizabethton,Nebraska,39588,Basic,667.79,2019-08-30,2022-10-17
8f4bc307-4467-4bfe-84c0-e4cccd2e2fd3,William Coleman,40,34.41,8.67,24,4,1,+1-573-524-1885x4572,amanda18@example.net,Gonzalesburgh,Wisconsin,03049,Premium,761.66,2021-12-27,2023-03-05
599e3c4e-4d61-4d75-9e63-491f41834a7a,Aaron Lozano,36,164.84,9.24,36,1,0,(464)731-6936x94908,aholland@example.net,Brittneyville,North Carolina,25482,Premium,888.85,2022-08-13,2023-03-02
e5fc0d4f-41fd-4f88-8d97-3459738e6a6b,Thomas Evans,52,166.77,1.33,12,4,0,001-475-462-8351x377,chadmack@example.net,East Kathleenville,New Jersey,15633,Standard,179.13,2019-02-03,2023-01-30
02d6e650-9667-436b-ac01-76c4e3bdbe8a,Joann Padilla,69,197.67,1.92,36,5,0,(768)957-1289,khuynh@example.org,Lake Matthewburgh,Montana,37923,Premium,521.73,2022-01-02,2022-11-19
3af7d501-0bba-42ef-a039-5968a133e872,Mariah Thompson,34,93.79,9.69,24,5,0,426.573.0359,mariatorres@example.org,South Gregoryshire,Alabama,66669,Basic,167.83,2022-05-13,2023-06-05
928247cf-fc3b-4d3d-acc2-bee382a5f1fe,Debra Frank,42,70.42,7.47,24,4,1,4864517839,djohnson@example.org,Ravenchester,Vermont,91883,Standard,826.49,2023-03-02,2023-08-10
3b7aa8eb-92fc-45f3-aa75-64bbea642e53,Jennifer Cuevas,60,160.27,6.48,24,2,1,001-219-749-4306x800,andreaparker@example.net,North Lawrence,Georgia,19073,Basic,377.85,2020-11-25,2023-04-11
affbd079-693e-4eff-a906-2a3d645c20a8,James Ellis,28,141.07,6.91,36,3,0,001-219-869-6838x697,jacob51@example.com,West Lee,Alaska,84542,Standard,760.05,2018-11-04,2023-01-06
44d2a0fe-1b7c-4bb0-a4e7-366f776a9e2c,Kyle Perry,59,173.22,7.83,24,5,1,001-461-910-2830,cjohnson@example.net,Georgeport,Maine,44515,Standard,171.49,2021-09-11,2023-02-14
665fda67-4cf0-4e57-a6e9-013fe78dcfe6,Michael Morris,31,33.03,7.61,36,3,1,980-685-4417x7680,ewerner@example.com,West David,Kansas,21173,Basic,496.92,2020-02-01,2022-10-08
20c48f74-bfd8-4b57-8aee-790551a712ca,Charles Perez,62,129.85,7.22,36,4,1,001-765-287-3840,heather90@example.com,South Royborough,Alabama,64048,Standard,823.96,2019-02-08,2023-02-15
1921ccd3-f0ea-4fc0-8153-4287ac49fa88,Kimberly Gutierrez,68,140.96,2.87,12,5,0,(574)918-3242,xmunoz@example.net,Franklinburgh,Kansas,97741,Standard,455.88,2019-04-18,2023-06-02
555660ba-658c-4929-85e3-e697d329ec44,Samantha Gordon,46,119.35,4.7,12,3,1,+1-476-369-6812,christopher30@example.com,Lake Michaelmouth,Virginia,52222,Premium,722.33,2020-12-18,2022-10-12
a8b170a9-d96e-4459-80bc-a454fbaa8c5b,Tiffany Miller,45,109.84,3.13,12,2,1,001-265-538-9880x53163,uwells@example.net,East Marisaton,Wyoming,82496,Premium,545.62,2020-02-23,2023-04-14
6e678fff-4048-4eaf-9385-c3d76654532e,Andrea Kim,59,131.01,8.06,24,5,0,877.994.1181x9782,jwoods@example.net,New Williamchester,Missouri,72853,Premium,156.76,2020-12-25,2022-10-25
1971cd21-6e67-492b-89e8-7719abf9a8c2,William Bray,20,47.36,2.59,36,3,0,290.564.6994,ryanayers@example.com,Gomezton,Hawaii,29304,Standard,510.92,2020-08-23,2023-09-08
93149061-5c8f-41a4-9ebc-7278bbc15516,Angela Harper,46,198.49,5.1,36,4,1,001-635-914-8506,alexawhite@example.com,Susanport,North Dakota,79411,Standard,948.11,2020-05-12,2023-08-19
c6c05ac5-65fd-4385-9242-58412a602bae,Pamela Armstrong,55,168.24,9.09,12,2,1,503-322-8553,doylejesse@example.net,Port Michael,Montana,30548,Basic,690.68,2021-03-02,2022-12-01
cbb13c09-f282-42c6-af3e-2dd83ece5395,Adam Lewis,28,50.6,9.53,12,5,0,635-554-4816,dana39@example.org,New Justinburgh,Nebraska,52467,Standard,560.6,2022-08-26,2023-08-30
779b2cee-6dcd-426b-babc-f453920d52b6,Kayla Lopez,75,72.4,2.61,12,2,1,367-445-2848,jessesalas@example.org,Jacobport,Alaska,76932,Standard,699.1,2022-01-05,2023-02-06
18d2d9c9-0a9e-4311-8964-d111c6be6b0e,Tiffany Anderson,70,58.31,3.55,12,2,1,714-570-5483,tammy26@example.com,Kylehaven,New York,09952,Premium,119.68,2019-01-31,2022-11-16
2735a22a-fa3d-4ab4-858f-6f9a45eb3720,David Norton,73,68.56,9.47,24,5,1,001-402-596-8111,regina69@example.com,Laurenland,North Carolina,34828,Basic,648.67,2019-03-17,2023-07-16
1ae099fa-8a85-4f03-9295-1f64b0b51916,Calvin Hughes,57,124.78,4.23,36,3,1,+1-351-981-0979x738,alexbaldwin@example.net,Kevinberg,Alaska,95380,Standard,692.22,2023-02-03,2023-07-02
01ac3670-b3e5-4e61-8185-755da4e120be,Patrick Petersen,66,188.05,9.42,36,4,1,(603)655-8798,kingkathleen@example.com,New Chad,Nebraska,13321,Standard,115.16,2022-08-06,2023-05-04
d6e64fe1-d3c7-4af5-b7ef-2675530939e8,Kevin Tucker,72,112.5,8.91,24,3,1,(622)997-3780x825,laura55@example.org,Solomonmouth,Florida,85083,Basic,290.34,2023-07-07,2023-03-14
02a1600e-a486-4d1b-b664-3432980ece44,Andrew Parrish,26,31.13,8.7,36,4,0,837-815-2122x20011,wrussell@example.com,South Danielport,Tennessee,72897,Standard,918.25,2019-10-29,2023-03-09
30da28c8-0515-4178-9068-f43a8c010147,Kevin Boyer,50,195.81,6.42,36,4,0,748-827-0713x0737,cantualex@example.com,New Meganhaven,New Jersey,50145,Standard,758.2,2021-08-13,2023-01-17
d991a932-ad3f-4948-a4e2-dc3b835bfe86,Charles Smith,71,199.01,6.66,24,4,1,001-339-997-9342x66676,craig78@example.org,New Oscarburgh,Idaho,82003,Premium,316.28,2022-11-17,2022-10-31
176645ee-9f8b-40bd-8052-dd04a7211012,Carrie Berger,55,58.05,8.57,24,1,1,+1-592-573-1732x9025,april26@example.org,Harperside,Missouri,04740,Premium,827.45,2021-01-29,2023-05-19
7e9c1cdf-ac02-461f-9070-0ca3a34de70a,Roger Rangel,36,109.49,3.39,24,2,1,895.811.8480,robertomueller@example.com,Pamelaview,Arkansas,25834,Premium,525.75,2021-04-03,2023-03-26
c998bbdd-8b6a-4743-b7d1-0f60fa1109da,Rachel Stephens,19,185.48,7.64,12,2,1,542-369-6072,pphillips@example.com,New Kathleenville,Kansas,93012,Basic,428.99,2019-08-02,2023-05-18
975c99cd-2dab-4a28-a98f-c1510a1592bd,Sheila Leonard,73,194.93,1.98,24,3,1,825.721.2607,csanchez@example.com,Nicolebury,Texas,06548,Premium,282.07,2020-02-06,2022-10-11
5816ca71-aae8-4017-a6e9-ad5cdb740166,Tracy White,51,53.56,4.9,24,1,0,+1-484-660-6970x564,jill51@example.net,Rhondaton,Tennessee,79404,Basic,863.03,2022-11-19,2023-03-20
9b84ba99-3b0a-477d-9f0c-613c95b88dc8,Justin Moreno,67,72.34,9.28,24,5,1,001-692-900-5898x2330,llewis@example.com,Munozstad,Pennsylvania,42079,Premium,463.08,2020-01-10,2023-07-20
5ef40f27-3323-4133-86a9-2699fbb41764,Donald Allen,54,186.89,8.95,24,4,0,(765)891-4051,jordandowns@example.net,Danielstad,New Jersey,19335,Basic,471.15,2020-11-07,2022-12-18
9b68466d-c23a-4107-875e-80730696764d,Victoria Harris,21,134.37,6.66,12,4,0,551.263.2948x10455,colleenconner@example.com,Kochport,Connecticut,31285,Standard,888.74,2020-06-16,2023-07-30
3a6adec1-8bde-4d43-93c8-0d15cd781c84,Joseph Hall,41,47.0,8.03,24,3,0,(299)893-7949,zjames@example.net,Scottbury,Utah,93799,Standard,244.2,2023-06-18,2023-03-06
e9446f01-9870-4e99-8094-b48c04e16b24,Gerald Levine,39,115.79,2.9,24,2,1,+1-444-749-0115x9326,johnbooth@example.com,Dianaside,North Dakota,24124,Basic,915.69,2022-04-20,2023-07-20
751f5254-06ef-4d40-a752-0324e3bb10cf,Lance Mason,79,120.17,2.69,24,1,0,(561)360-1106x585,tadkins@example.net,Kristifort,Arkansas,17448,Premium,770.65,2018-10-22,2023-03-16
decb2347-3f31-4186-bc32-00c65deda50e,Amber Stephens,46,196.71,2.42,24,4,0,001-738-347-2820,zcastillo@example.org,East Michael,Rhode Island,09899,Basic,620.76,2019-09-22,2023-08-22
ee5c54b6-a0fa-4818-8bbf-08ebd7ef608b,Sarah Kramer,45,73.28,6.7,36,3,0,9745690352,jonathanreid@example.com,Port James,Connecticut,81570,Basic,719.61,2020-03-16,2023-03-01
5102e23a-6a8e-49e5-b941-3239095a178f,Dawn Moore,60,101.96,1.73,24,3,0,+1-775-469-8281x186,robertadkins@example.net,New Adriana,Hawaii,27303,Standard,769.36,2021-09-01,2023-09-10
d265a188-87e0-4372-8a7a-2c80cdb37d3b,Ronald Hogan,31,134.38,9.27,24,1,0,642.685.0314x94870,christian75@example.com,Jasonton,Mississippi,70230,Premium,698.89,2020-04-18,2023-04-12
a8a40b2d-153f-4b2d-9a57-ef7b82f5b035,Claire Munoz,63,188.13,9.89,24,5,1,(808)894-9598x64926,vjones@example.org,Johnnyborough,Ohio,27231,Premium,510.19,2022-11-18,2022-11-05
4161c429-45ea-46c8-98a5-49a7a1dc4b79,Rebecca Wallace,61,170.1,2.47,12,3,1,+1-315-632-0898,kaylaflores@example.org,South Deborah,Idaho,07871,Premium,586.05,2020-12-27,2023-07-06
fc5d3f09-2fa8-4fa0-9732-89a9012abe69,James Myers,44,196.17,5.52,24,2,1,(859)744-8026x68577,riveraashley@example.org,East Stephen,Alaska,82477,Standard,945.89,2023-07-30,2023-02-28
325223be-39cb-4a8a-9416-4a4b6f22eec4,Anna Griffith,33,63.12,6.55,36,4,1,958-200-9917x44988,seth33@example.net,Baileybury,South Dakota,77353,Premium,178.13,2022-01-15,2022-12-30
002b7be6-5fed-4d1a-a5a1-e96ce0450538,Cynthia Brock,39,178.38,7.22,12,2,0,001-853-898-8211x78748,welchkelly@example.org,Lake Steve,Iowa,42883,Standard,565.51,2018-10-09,2023-06-19
33227179-347b-458d-bf8c-fbbaa1afb46f,James Rice,31,128.51,1.25,12,5,0,453.272.1772x80657,ronaldroach@example.net,Port Michaelberg,California,22321,Basic,632.07,2019-10-28,2022-12-12
6a86da71-ebf3-463c-ac3b-3884c06e27c6,Jeffery Sanders,40,192.82,9.78,36,5,1,323-754-7172x6379,millerronald@example.org,Port Joshua,Minnesota,28785,Premium,255.52,2019-06-22,2022-12-29
e164fef6-1906-4d54-a595-7935a9f231d2,Michael Richardson,75,92.29,8.14,36,2,0,275.665.3327x01878,joshua95@example.com,Donaldborough,South Carolina,01384,Basic,980.78,2022-08-04,2023-03-22
b61d53a0-2eb5-4f5d-bac1-5062f267d9c1,Rachel Johns,47,59.43,9.61,24,4,0,+1-862-493-2727x937,larsonmichael@example.net,North Ronald,Colorado,01498,Basic,807.9,2020-05-05,2023-08-06
182e51de-60ec-480d-9a8d-59bb02a48611,Mr. Donald Murphy DVM,26,166.29,4.54,24,3,1,375.314.9157,madeline35@example.org,Port Josephfort,Connecticut,67047,Standard,950.09,2022-06-15,2022-10-02
b8ef0948-b8a7-4a61-9e90-5caac1d5b76c,Lisa Joseph,77,67.63,5.04,36,5,0,+1-566-390-1394,dherrera@example.org,Hartton,Georgia,43417,Premium,829.05,2020-05-09,2022-10-22
13dbb86f-f5a2-4758-bcaf-2f6c82afc05e,Melissa Small,55,45.7,5.86,12,1,1,360.376.1552x1143,blakefarmer@example.com,West Ethan,Alabama,85512,Basic,704.75,2019-09-18,2023-03-09
3590ab2a-7fa9-41e3-bddc-b3983a7b0343,Katelyn Medina,38,142.28,5.96,24,3,1,(585)549-0709x836,probles@example.com,North Brittanyborough,Alabama,59250,Premium,887.12,2019-09-23,2023-01-07
e11fcaa0-ab19-49f0-a174-0c31131ce4ee,John Baxter,40,80.76,6.52,36,3,0,+1-668-360-5533x779,ataylor@example.net,Lake Josephville,Indiana,80287,Standard,360.86,2019-08-11,2023-05-31
1759bc26-fe66-42f3-a0d1-3d385c4176ed,Bryan Wallace,59,195.2,2.55,36,1,0,320-378-9893,torresmary@example.org,South Jessicachester,Kentucky,84069,Standard,796.71,2018-12-17,2022-12-06
5588600f-3ddc-4749-87be-456e896bce6d,Amanda Carter,35,35.53,2.9,36,3,0,(528)602-5905x7234,danielmcgee@example.net,Rossfort,Delaware,90369,Premium,375.76,2023-03-02,2023-03-24
85ba5a58-2eab-4f0c-bdf4-950fef262b14,Beth Bush,51,159.35,1.59,24,4,1,+1-959-602-0353x7926,chickman@example.org,Lake Lindaton,Indiana,82910,Standard,422.3,2020-08-13,2023-05-31
075c38b7-0611-4b74-858c-b6ae08da2afd,Jeremy Diaz,73,162.12,3.44,12,5,1,661.393.5764x240,williamsjanice@example.org,Jonborough,Louisiana,62267,Basic,129.13,2019-11-01,2023-07-07
43128c9c-aa4f-4e90-9a41-56a15c87cb37,Kelsey Hurley,30,163.37,2.63,12,5,1,+1-664-809-9371,xboone@example.net,Kramerton,Alabama,79690,Basic,617.27,2022-02-10,2022-12-27
b975f7b5-41d9-4072-8b1f-98ed42680da8,Kyle Patel,55,135.95,8.89,12,1,1,970.495.0927,theresa85@example.net,South Cherylville,Tennessee,68537,Basic,246.16,2021-11-22,2023-09-15
002f5c80-b3a0-4f6c-90af-35977922bdd3,Anthony Berry,52,190.82,1.49,12,4,0,001-827-955-7344x02298,joycehiggins@example.org,Shannonbury,New Hampshire,05606,Standard,431.86,2022-01-27,2023-05-02
3cebb31b-2f6b-436e-9129-f8640df4fddb,Randy Hughes,24,162.11,1.22,12,1,0,972-704-1078x2968,jason05@example.com,Seanview,Virginia,46628,Standard,875.18,2020-07-23,2023-07-27
47b9ee6e-4160-4baa-a640-ac90a51d6dc4,Morgan Cook,65,177.6,2.02,36,1,0,328-699-0282,xsimpson@example.org,Jeffreyland,Alabama,33301,Basic,485.7,2020-03-17,2023-07-25
2232253d-22d4-4bb7-bb57-349ae92a7c91,Laura Mckenzie,41,83.2,5.41,36,1,0,632.331.2085,singletonmark@example.com,West Lauramouth,Washington,18903,Premium,709.45,2020-11-18,2023-04-19
8a8a5d3c-2e4d-406f-bd05-4f401b762713,Mark Morrison,40,104.2,6.3,24,5,0,001-876-239-4037x751,gabriel94@example.net,East Katherine,South Dakota,09299,Basic,719.0,2023-03-02,2023-02-04
940b26c5-0d87-4d9f-9ffc-f806771dc88a,Dr. Christopher Henderson Jr.,23,164.53,7.2,12,2,0,+1-333-347-4395x595,ehernandez@example.net,South Peter,Nevada,24886,Premium,853.06,2021-12-17,2022-11-17
d12f3d9b-361c-4fca-8277-11980656775e,Shane Wood,60,192.31,7.65,12,1,0,001-598-385-6172,eflowers@example.com,South Curtis,Texas,66976,Standard,790.38,2019-01-23,2023-02-11
a3ffdec4-db30-48f4-a656-b47881242a6f,Rachel Castillo,22,135.64,3.56,36,4,1,001-205-933-7331x630,karina84@example.com,Brendaton,New Jersey,61995,Basic,130.0,2020-03-10,2023-08-18
c18d6ca8-ada5-4f7d-a838-165f49922eba,Roger Ibarra,42,183.85,9.28,24,4,0,341-711-6450x05032,cindycampbell@example.org,West Kimberly,Michigan,65283,Premium,657.36,2020-10-14,2023-04-23
c22a9b3e-0f33-4800-a5dc-efea2e528748,Terri Moss,67,51.32,1.44,12,3,0,240-862-6157x3614,kimberly25@example.org,Manningbury,New Mexico,91320,Basic,200.95,2023-04-13,2023-05-12
e80e174f-6dbc-4e27-bfca-57ed830bf617,Jesse Rodriguez,40,128.87,7.6,24,5,0,001-204-623-7937x2561,gortiz@example.net,Daymouth,Ohio,25292,Standard,469.61,2023-08-22,2023-07-05
b6dd0786-03b8-4b73-9b72-457de1b92a5e,Brooke Williams,75,183.09,3.77,24,4,1,908-256-3499,kimcollier@example.com,Hendersonmouth,Wyoming,36352,Basic,218.58,2019-09-24,2022-10-13
fd3e3b72-f1f2-4f8a-8f82-6e62d75e85bf,Danielle Thompson,40,149.6,2.48,12,4,0,9152259136,boydmelissa@example.net,New Brandon,New Hampshire,18080,Standard,941.99,2019-09-20,2023-03-30
885ac4fb-7149-4fff-9443-603eaf2af4df,Sean Aguirre,56,122.6,2.96,36,3,0,674.370.4880x128,lbuchanan@example.com,Erikaborough,Alabama,15109,Premium,863.63,2022-04-26,2023-07-17
9b9ab3dd-a9cb-41f3-8379-86fa16cebbac,Kenneth Mason,45,74.76,8.95,24,2,1,+1-753-505-7863x601,charlescarter@example.com,Thompsonstad,Idaho,26088,Basic,496.56,2019-04-26,2023-04-13
fbfb7e2c-b8e4-4729-bfaa-6d1f9c3dfee3,Anthony Leonard,67,73.54,2.81,36,1,1,(433)902-4774,chad29@example.com,Kirkmouth,Massachusetts,28521,Basic,543.59,2021-10-05,2023-04-24
a84b2db6-9205-40c9-bf1d-b08d3c4b9658,James Frank,34,136.13,2.15,12,3,1,8556233440,nicolerusso@example.net,Lake Karen,Arizona,38226,Basic,933.86,2022-09-11,2023-02-06
8aba00bf-cc39-44ed-a825-7892be96bccf,Michael Maxwell,47,92.61,4.42,24,1,0,001-526-970-8587x5147,jesus46@example.org,Lake Jennifer,Massachusetts,03000,Basic,596.22,2022-05-16,2023-03-03
80165ad2-13f6-458a-8590-cd05dab1e44d,Keith Hall,71,34.34,3.63,36,5,1,2144795726,robertsoncameron@example.com,South Adamberg,Oregon,12510,Basic,800.58,2019-06-02,2023-07-31
22f07112-6d6a-4751-ae1b-980aec4a38f0,Robert Blackburn,70,114.29,9.23,36,1,1,929.777.4250,tleach@example.com,West James,Missouri,20869,Premium,641.07,2023-01-30,2022-11-12
641bc7d9-03fc-448c-a667-0fb76f68d365,Patrick Hudson,46,82.66,5.95,12,3,0,(246)462-8385x765,lkramer@example.org,North Michaeltown,Minnesota,35566,Basic,351.66,2019-05-29,2023-01-24
cde69bb3-cb06-4c9f-9d00-0d6f3e626d7b,Timothy Rice,64,48.3,1.36,12,3,0,(623)613-2311x80549,katelyn69@example.com,Ramirezland,Washington,74198,Basic,615.58,2019-07-28,2023-01-18
d9f097ba-9e86-4749-9966-8c01d02277f5,Jessica Patterson,68,53.23,1.45,24,4,0,(605)929-1360x936,jmonroe@example.org,East Kristin,Massachusetts,13804,Premium,476.39,2021-09-03,2022-11-05
c795663c-df13-4e2e-b3d3-cc116a46afd7,Janice Boyd,67,71.19,9.14,12,5,0,617-665-6360,qlane@example.net,West Eric,Alaska,54355,Premium,199.46,2021-02-06,2022-12-30
0869873b-1dec-4e9c-beca-52ecc2b61ac7,Dylan Lara,39,182.77,5.75,12,1,1,839-350-7985,collierdevin@example.net,Lake Natalie,Connecticut,51435,Premium,361.38,2020-04-21,2022-11-03
c9dfeb78-bf95-42f7-9e00-89cf16f5b11f,Brianna Vincent,45,96.21,6.67,12,2,1,556-379-3150,michaelhartman@example.com,Amberberg,Kansas,14701,Premium,676.12,2022-06-09,2022-12-02
be1e15bc-0932-4fe5-bbc6-300d42b5e9eb,Jesse Garcia,18,102.27,5.15,24,5,0,(987)616-5519,christopher18@example.com,Andrewview,Georgia,89701,Standard,185.77,2022-08-09,2023-04-21
6629353a-31a5-44b8-88e6-09bb8ca6c650,Nicholas Rivera,48,102.72,1.42,24,5,1,001-724-773-6696x527,deborah06@example.net,Port Ricky,North Dakota,05706,Basic,374.4,2020-01-16,2023-05-09
850599ac-3bf8-43b0-8830-9eb852f53a6e,Stephanie Arnold,52,114.27,8.86,24,1,1,(807)314-5521x3013,gbradley@example.org,Jacobchester,Delaware,48672,Basic,583.16,2021-10-08,2023-09-10
8f3a698a-0724-4eb5-baa0-eab27e3159bc,Christopher Wells,61,139.54,1.67,36,5,1,(470)825-1135x407,kathryn25@example.net,North Stefanieborough,Washington,95918,Basic,608.2,2021-05-14,2022-12-27
3eac748a-8801-4808-8a2f-d084d7bfc4cb,David Juarez,41,185.13,3.43,36,5,0,+1-899-635-6102x5786,edwardduran@example.net,Cooperside,Michigan,25038,Basic,808.78,2020-11-28,2022-12-15
786527bb-bc92-496f-8fd4-bed614791ef4,Jackson Johnson,20,47.12,1.76,36,4,0,(499)911-0236,jasmine13@example.com,South Heathermouth,Nebraska,56147,Basic,742.78,2023-03-24,2023-03-28
8a5bb607-a00e-43a8-9c6e-b63bfa40e58d,Carrie Stephens,45,170.94,5.62,12,2,1,(425)819-8776x20383,powersashley@example.net,Anthonyhaven,Nebraska,40574,Premium,598.67,2020-05-27,2023-03-02
ce22a6ce-4bd7-4bc9-8b75-124060eb86d9,Michael Ramirez,60,115.31,3.76,36,1,0,(444)519-7279x550,hfrank@example.net,North Thomas,Louisiana,56359,Standard,957.47,2019-08-17,2023-05-14
0d9eb158-6937-45b1-8fcd-b79d6c0760b3,Ronald Washington,80,41.08,7.41,36,5,0,+1-460-335-0762x768,elizabeth71@example.com,Ryanmouth,Maryland,79298,Standard,904.41,2023-03-05,2023-02-22
a50f570c-5a97-4587-8efd-95b8944f47ed,Maria Byrd,79,167.16,2.56,12,1,0,645.572.3071x31065,sboyle@example.com,West Robert,Idaho,54551,Basic,750.51,2020-08-10,2023-05-18
17410afe-fe16-4ac1-88c3-84457ec9ccff,Joshua Campbell,21,33.4,6.45,24,2,0,956-926-6594x00035,lynnnichols@example.net,Lake Craig,Illinois,51420,Basic,599.61,2020-07-27,2023-08-03
a5a24656-8e9a-40dc-b3cf-1642a414917a,Amanda Yates,33,60.38,4.99,24,2,1,365-488-3487x27464,derekmorrison@example.org,West Ginaport,Missouri,27076,Basic,358.88,2022-08-23,2023-03-10
861df8ae-5516-4502-8ee8-d51a77437325,Joseph Rose,52,133.44,3.75,24,4,1,566.761.5163x8036,ernest88@example.org,Montgomerytown,Wisconsin,29912,Basic,331.11,2022-11-18,2023-03-03
15b38ca1-5a7a-4528-8928-c09d28aeec97,Kelly Davis,51,196.0,6.42,36,1,0,964.834.3304,yjohnson@example.net,New Jamesstad,Arizona,43787,Basic,791.01,2022-11-25,2022-10-05
18a815b3-830f-49a4-b8fa-0ea3d7305704,Edward Taylor,44,173.07,7.76,24,1,1,+1-720-230-7744,rebeccabrown@example.net,New Anthonymouth,Louisiana,06977,Basic,779.92,2018-12-05,2023-01-23
1cd5bf4e-6566-44d8-a075-d3be197c7453,Megan Bernard,29,123.31,5.61,12,3,0,(433)248-4529,staylor@example.com,New Robinborough,Arizona,26103,Standard,699.99,2020-07-06,2023-06-12
62f27d3c-2295-4197-986f-60edb870eab3,Edward Walton,47,187.35,5.17,12,4,1,6649508284,molinajeffrey@example.net,Jamesport,Montana,67333,Premium,357.2,2022-09-27,2022-10-10
25f02aca-1d45-4003-ba9b-0ea0aef50fed,Shane Cantu,55,192.95,2.77,36,1,0,590-280-1588,jessica70@example.com,Kevinchester,Alabama,68256,Premium,851.15,2019-05-03,2023-02-05
4a4b6ec7-2279-40de-8551-5b3d464c3ce3,Joseph Davis,80,150.61,8.85,24,1,1,001-429-221-7570x5758,xjones@example.org,North Samuel,Kansas,29780,Basic,254.28,2021-02-28,2022-12-08
919b5492-49d8-4515-bf85-b1291b5eb01b,Shannon Mitchell,75,138.83,7.25,12,1,0,8672706603,webbjohn@example.net,West Johnburgh,Arizona,38140,Basic,215.37,2019-07-10,2023-09-03
9026e631-44d8-41ca-8fcd-40a00a5dcd44,James Scott,59,72.97,6.2,12,5,1,988-458-2411,eatkins@example.com,Reedshire,West Virginia,18526,Standard,333.89,2020-02-19,2022-11-11
39254e46-cf5b-4826-8c53-c79730d2f92c,Paul Smith,57,174.38,4.56,24,1,0,(309)693-1539,heidihoward@example.net,Adamsville,Wisconsin,14462,Premium,342.18,2022-11-10,2023-03-03
986c00f1-7bde-49b3-9b4c-57383df6c35a,Maurice Hughes,31,116.31,5.42,12,4,1,(255)936-8443x38396,bridgetwalker@example.net,Newtonborough,Virginia,13084,Standard,338.95,2022-09-10,2023-09-14
7939420d-7ffa-4048-a59e-3ba0e6d30fd2,Matthew Franco,21,151.31,9.7,24,1,1,306.549.1988,heather65@example.net,West Robert,West Virginia,39632,Standard,188.59,2021-11-20,2022-11-18
d14fec6b-e263-4706-abe2-2e088bca4cc3,Megan Welch,65,56.07,4.75,36,5,0,8915602347,ochen@example.net,Weberborough,New York,63509,Standard,217.59,2021-07-05,2023-09-25
c5131a5d-d442-42f1-b4dc-c5e3b4d46726,Julie Dixon,73,173.75,8.71,24,5,1,+1-287-411-0779,amy26@example.org,Gatesview,Wyoming,46162,Basic,582.05,2022-03-18,2023-08-26
5056102f-3efe-483c-9afa-476a8328a30c,Michelle Ramos,74,70.84,1.07,36,3,1,+1-973-520-8909x9513,cheryl23@example.org,Jonesfort,Illinois,64895,Basic,861.64,2021-04-27,2023-06-06
7d1848e9-2361-4932-9b41-6332eb526d7f,Jeremy Diaz,72,51.47,3.03,12,2,1,529.404.9413x86817,kelly99@example.com,Jenningschester,Montana,54708,Premium,150.15,2023-05-09,2022-11-01
86091b34-b5ef-4e9a-bf08-9c0e1cfed055,Henry Hickman,23,64.46,2.69,36,3,0,+1-746-378-8413x6713,penakaitlyn@example.net,Henryfurt,Montana,73905,Premium,436.95,2023-09-23,2022-12-27
